system:index,B1,B2,B3,B4,B5,B6,B7,landuse,.geo
990_0,0.11849013,0.0945081,0.080184594,0.055997748,0.3983223,0.21230307,0.0889823,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
991_0,0.13565037,0.105377644,0.07287482,0.051455475,0.21369302,0.11361847,0.05490151,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
992_0,0.12718658,0.099825144,0.06533739,0.0459702,0.15029615,0.1088016,0.05782576,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
993_0,0.124421254,0.10004534,0.06840585,0.05144617,0.19053936,0.13779268,0.06909852,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
994_0,0.12778686,0.102481395,0.07982096,0.05878283,0.25981596,0.13733026,0.06508918,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
995_0,0.116534576,0.09051479,0.06865881,0.047228217,0.23947617,0.14056459,0.061365128,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
996_0,0.11836218,0.09373175,0.078151815,0.05079868,0.40303648,0.18142757,0.06990806,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
997_0,0.13264577,0.10700831,0.06856268,0.052110285,0.20154755,0.10308026,0.047402542,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
998_0,0.119481236,0.096885175,0.082204096,0.054529797,0.3438372,0.18127118,0.076273285,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
999_0,0.122612394,0.09694656,0.0776912,0.05078153,0.41890755,0.1982465,0.074107386,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1000_0,0.13225122,0.10601179,0.076595105,0.05442653,0.26654238,0.14628342,0.06309444,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1001_0,0.11476673,0.09142037,0.07010463,0.044610247,0.42224374,0.18094373,0.06950469,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1002_0,0.11849425,0.09467923,0.0703799,0.048962418,0.20792541,0.104572326,0.053251114,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1003_0,0.13120124,0.10240389,0.06569833,0.0419332,0.18894581,0.1114862,0.044644788,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1004_0,0.14149259,0.11600055,0.09088951,0.07857019,0.19505766,0.102516845,0.079127155,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1005_0,0.12916243,0.098662645,0.061395124,0.04048106,0.093251236,0.03373734,0.018128943,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1006_0,0.12214279,0.094193175,0.0611409,0.040116597,0.11890401,0.06986282,0.033768024,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1007_0,0.12158385,0.09488946,0.072495066,0.048720505,0.3522671,0.1597511,0.06453827,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1008_0,0.13152574,0.11194693,0.09747401,0.09183399,0.1871351,0.18498087,0.12055814,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1009_0,0.12444321,0.09756748,0.07722275,0.0496658,0.353845,0.15048805,0.06317906,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1010_0,0.12329987,0.09750983,0.062167972,0.03954066,0.10824428,0.06961122,0.03527423,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1011_0,0.13122483,0.10571346,0.0841547,0.063488975,0.23911051,0.14453122,0.06603202,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1012_0,0.12316611,0.09832937,0.080053,0.05245225,0.19423234,0.18179417,0.07842204,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1013_0,0.13806692,0.107810445,0.07379332,0.052243084,0.106344536,0.09947736,0.06272345,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1014_0,0.13093506,0.10724377,0.081687175,0.060099557,0.328705,0.15980317,0.06485716,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1015_0,0.12114201,0.09811087,0.07426072,0.046700206,0.30072528,0.12387047,0.06293647,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1016_0,0.1332635,0.10669623,0.07784378,0.0534605,0.17444256,0.08144106,0.04699616,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1017_0,0.120038874,0.097500496,0.07599207,0.04749846,0.38308093,0.13278447,0.053461168,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1018_0,0.12938845,0.10005093,0.0711639,0.044671163,0.14898479,0.0635812,0.042179465,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1019_0,0.13455018,0.105169296,0.07264824,0.04932923,0.14969209,0.07392879,0.033569884,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1020_0,0.11998286,0.09577391,0.08069405,0.056244556,0.38543513,0.19715531,0.084316954,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1021_0,0.13208844,0.1076319,0.07852528,0.06372444,0.20147018,0.14372066,0.08308403,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1022_0,0.1290698,0.09899948,0.062170826,0.039389975,0.09634608,0.04779039,0.018749416,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1023_0,0.12980406,0.10039214,0.069255345,0.047119442,0.24962205,0.10562948,0.048283044,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1024_0,0.14188185,0.12459841,0.1217374,0.12286849,0.29721314,0.2898277,0.19876307,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1025_0,0.13437554,0.11299669,0.10113443,0.090258196,0.33112463,0.23422857,0.13638227,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1026_0,0.123808786,0.10229069,0.086892106,0.07316212,0.26530534,0.19313164,0.10067172,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1027_0,0.14104351,0.11418025,0.09228756,0.07490943,0.23011975,0.13250369,0.07639026,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1028_0,0.11862436,0.09631734,0.08930576,0.05930175,0.40442145,0.19762371,0.08691352,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1029_0,0.130241,0.10620156,0.08464177,0.06408152,0.27213746,0.15688784,0.0743808,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1030_0,0.12720756,0.10235367,0.08308241,0.05779499,0.18891528,0.100137256,0.051698912,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1031_0,0.13591501,0.1157687,0.10455784,0.08494104,0.35810536,0.18494125,0.10517054,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1032_0,0.14007902,0.11561096,0.08900146,0.07298592,0.22488746,0.14416185,0.07872632,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1033_0,0.12886833,0.10379799,0.08790627,0.064317174,0.34728253,0.19372201,0.09082549,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1034_0,0.13228783,0.10296802,0.07433775,0.05427029,0.20651746,0.11463475,0.065371774,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1035_0,0.12345171,0.10540473,0.09143567,0.079894744,0.23644605,0.18979616,0.10644999,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1036_0,0.13020703,0.1025379,0.078695826,0.06430229,0.26483437,0.16696194,0.08379072,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1037_0,0.13810939,0.11622351,0.09124592,0.077303246,0.12372562,0.09800795,0.062288553,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1038_0,0.13985513,0.11009754,0.07852453,0.0634751,0.10508151,0.07677124,0.04876472,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1039_0,0.13327597,0.117317975,0.09263132,0.052904245,0.029444838,0.009171456,0.005849143,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1040_0,0.13249938,0.1104061,0.09017357,0.0732764,0.26046452,0.16813715,0.09860655,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1041_0,0.13150631,0.10929088,0.1037983,0.1017017,0.40392584,0.26328254,0.16546875,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1042_0,0.19994575,0.18793993,0.17796308,0.1852018,0.21203308,0.18177614,0.14099836,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1043_0,0.16360581,0.14649078,0.14234811,0.14682388,0.3211361,0.2669416,0.16324806,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1044_0,0.12571985,0.103707,0.09864199,0.08601256,0.29577947,0.23921534,0.12529631,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1045_0,0.13775526,0.11255127,0.091714874,0.08410202,0.18782854,0.12879707,0.087399125,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1046_0,0.13819164,0.11647366,0.09147746,0.07313147,0.24753274,0.13641447,0.07426992,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1047_0,0.14940763,0.1310646,0.11281642,0.11057815,0.20262194,0.18439206,0.14094111,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1048_0,0.1441308,0.11827719,0.09102558,0.083062276,0.16309515,0.10638639,0.0761794,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1049_0,0.13864294,0.11645658,0.101394184,0.11369583,0.15942079,0.17304754,0.14231622,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1050_0,0.13903801,0.11486024,0.08026509,0.059855547,0.2956118,0.12982394,0.056888383,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1051_0,0.15370122,0.1296728,0.07939699,0.06310128,0.07821605,0.049579576,0.04157535,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1052_0,0.1353646,0.10952845,0.09598899,0.08235487,0.32929128,0.23742363,0.12585145,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1053_0,0.1361792,0.11981619,0.11214757,0.10941226,0.3270645,0.21386677,0.13100165,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1054_0,0.12826213,0.10190098,0.08014796,0.054215025,0.30804655,0.1405924,0.06255765,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1055_0,0.1285681,0.10516682,0.079292,0.05827114,0.38148922,0.14075622,0.06047791,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1056_0,0.13960089,0.112545684,0.08811149,0.06813055,0.2664556,0.122906215,0.06580354,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1057_0,0.13264799,0.110179886,0.08604932,0.06709546,0.30351347,0.15566933,0.0733718,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1058_0,0.13692667,0.10712452,0.08748096,0.07092259,0.34171793,0.18942682,0.095497206,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1059_0,0.1254894,0.10259236,0.08193748,0.057181224,0.34524378,0.16888043,0.06994213,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1060_0,0.12885734,0.10333957,0.079732195,0.057525538,0.2985061,0.13969184,0.06434573,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1061_0,0.13305631,0.11043182,0.08418394,0.07033645,0.26688775,0.1468135,0.07641321,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1062_0,0.12869321,0.10590847,0.08647728,0.0656258,0.300008,0.16984299,0.08493642,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1063_0,0.1284928,0.09972629,0.068035915,0.047050055,0.17708676,0.082519725,0.042329352,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1064_0,0.12479515,0.100264385,0.07857974,0.05700097,0.30140835,0.14101106,0.06641699,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1065_0,0.13113779,0.108165555,0.08486763,0.067935854,0.23516892,0.10786245,0.051921315,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1066_0,0.12630376,0.099646024,0.07635332,0.05082603,0.3037549,0.14212538,0.061956555,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1067_0,0.13155164,0.112364404,0.09188478,0.07408815,0.15886395,0.09604377,0.061659522,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1068_0,0.121371366,0.0966467,0.06602568,0.045189776,0.19681469,0.104555205,0.053949036,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1069_0,0.12655847,0.09665235,0.06684177,0.04741341,0.16961628,0.11139047,0.04500631,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1070_0,0.12413651,0.09691122,0.070255145,0.05000344,0.20147283,0.08041717,0.0451307,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1071_0,0.12936646,0.10195675,0.07264636,0.046587706,0.2844224,0.15453435,0.064108744,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1072_0,0.13486585,0.10795316,0.08198159,0.05999603,0.33126515,0.16780616,0.072576165,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1073_0,0.12255014,0.093291976,0.06565027,0.039872646,0.14152645,0.08247647,0.047895443,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1074_0,0.12422092,0.09334547,0.061828386,0.043491542,0.15770864,0.07385257,0.04288592,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1075_0,0.13636461,0.105762236,0.081858166,0.056543514,0.24918312,0.12646657,0.061379876,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1076_0,0.12461399,0.09807419,0.060748786,0.03664276,0.17274894,0.08438656,0.037856027,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1077_0,0.12876058,0.10541386,0.0868762,0.07293299,0.33899233,0.18946698,0.10433642,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1078_0,0.122657254,0.09829023,0.07636189,0.05089176,0.34850666,0.16298723,0.065060124,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1079_0,0.13083662,0.10430413,0.08013092,0.058916677,0.31025255,0.16834596,0.07287214,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1080_0,0.11577775,0.09135807,0.071085855,0.047857173,0.39366406,0.1728262,0.07076907,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1081_0,0.12867443,0.10385284,0.08159648,0.058323972,0.274512,0.17487435,0.07655114,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1082_0,0.12180141,0.09812419,0.08635246,0.05660525,0.2577228,0.19739059,0.08960936,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1083_0,0.11998286,0.09577391,0.08069405,0.056244556,0.38543513,0.19715531,0.084316954,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1084_0,0.12711674,0.104451336,0.086920224,0.060827486,0.35743105,0.20804971,0.09019387,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1085_0,0.124246694,0.09862094,0.073072575,0.05141283,0.33952972,0.15109102,0.06012919,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1086_0,0.112239,0.08910146,0.077720806,0.053519197,0.4414345,0.21580999,0.08621637,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1087_0,0.12844095,0.10192005,0.080837175,0.054054502,0.31823623,0.12566622,0.05439625,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1088_0,0.118887864,0.093605705,0.073820375,0.04731966,0.3716869,0.16860633,0.06747748,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1089_0,0.12511554,0.10300819,0.06766884,0.042983208,0.16379878,0.10067098,0.04195267,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1090_0,0.13231973,0.10068834,0.065479994,0.044178665,0.10753391,0.054413263,0.036444437,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1091_0,0.11931409,0.095093206,0.07547488,0.052906767,0.24307954,0.13446675,0.068113305,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1092_0,0.12742771,0.10426096,0.087900445,0.062670544,0.39119995,0.21600795,0.09713723,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1093_0,0.12316611,0.09832937,0.080053,0.05245225,0.19423234,0.18179417,0.07842204,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1094_0,0.11607158,0.092748374,0.07676705,0.056600533,0.3428855,0.19485888,0.080455095,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1095_0,0.13364324,0.10383408,0.074190706,0.04990101,0.26018354,0.13002591,0.05675102,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1096_0,0.13467917,0.10652086,0.073580556,0.051100776,0.14645363,0.07755377,0.050897077,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1097_0,0.12019712,0.096777104,0.06797028,0.045051962,0.26166108,0.10716003,0.05079855,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1098_0,0.121967435,0.09847222,0.06712048,0.041932866,0.16165856,0.09294928,0.040145054,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1099_0,0.13050991,0.10649314,0.07789348,0.057937734,0.21963671,0.124707036,0.053013027,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1100_0,0.13093506,0.10724377,0.081687175,0.060099557,0.328705,0.15980317,0.06485716,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1101_0,0.13120124,0.10240389,0.06569833,0.0419332,0.18894581,0.1114862,0.044644788,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1102_0,0.12676625,0.09824652,0.0765197,0.053621884,0.36880165,0.17187122,0.07094263,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1103_0,0.123817876,0.09826657,0.07080148,0.049075413,0.26271066,0.12206494,0.05300272,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1104_0,0.12907483,0.10385331,0.083404355,0.059437476,0.2486599,0.13886943,0.072088346,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1105_0,0.13237631,0.104944125,0.07523085,0.054892454,0.23821236,0.10841653,0.051662758,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1106_0,0.13192657,0.10464665,0.07647011,0.053511657,0.20898044,0.119630516,0.06191756,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1107_0,0.13333131,0.10609188,0.07268717,0.051951032,0.15541026,0.11226705,0.053841118,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1108_0,0.1157615,0.09152092,0.07887518,0.05499131,0.35564107,0.18268637,0.07296829,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1109_0,0.12538783,0.102433026,0.070684865,0.04964976,0.22735777,0.09537247,0.045557864,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1110_0,0.12531486,0.0982084,0.06767678,0.042921137,0.16130736,0.08952639,0.045133512,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1111_0,0.12189838,0.09525356,0.074061036,0.052730516,0.29210356,0.14641888,0.06480992,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1112_0,0.11756178,0.09400443,0.07767808,0.052143555,0.31316307,0.18312888,0.079261065,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1113_0,0.12553221,0.099472344,0.07445136,0.047060657,0.2485641,0.12766232,0.056999326,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1114_0,0.12321494,0.09782699,0.06153831,0.043141715,0.10190838,0.05707284,0.03579311,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1115_0,0.1251941,0.10187966,0.083484195,0.056918867,0.39691222,0.1844748,0.08205828,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1116_0,0.13114128,0.10822527,0.09643607,0.079086676,0.37353453,0.19050035,0.096367754,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1117_0,0.13932298,0.11305963,0.079296425,0.06126647,0.14817129,0.09518472,0.056623403,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1118_0,0.115255386,0.092198744,0.076005414,0.047415353,0.38091585,0.18594468,0.07611777,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1119_0,0.12980406,0.10039214,0.069255345,0.047119442,0.24962205,0.10562948,0.048283044,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1120_0,0.13624752,0.1075753,0.07353543,0.054007415,0.2730731,0.1383863,0.05834547,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1121_0,0.1211936,0.0966266,0.07666968,0.053786702,0.2826814,0.16104525,0.06741727,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1122_0,0.12531534,0.099382386,0.065422125,0.045180358,0.14405105,0.0941782,0.046282507,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1123_0,0.12938836,0.10449514,0.08185464,0.05909074,0.30219012,0.17075615,0.07621592,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1124_0,0.12234068,0.09873354,0.07957175,0.054701187,0.25404263,0.14889579,0.07007423,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1125_0,0.123900756,0.09913564,0.06899086,0.048909165,0.14466432,0.08768891,0.038093675,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1126_0,0.13143149,0.10642413,0.072752506,0.053883083,0.31740856,0.15404828,0.06200017,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1127_0,0.12779279,0.10056615,0.07408942,0.048398774,0.25124893,0.11854803,0.061998863,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1128_0,0.12645641,0.103062406,0.08353396,0.062039588,0.3583114,0.19128263,0.086972155,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1129_0,0.13077681,0.10977566,0.09469077,0.08230914,0.26376164,0.21014373,0.112260155,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1130_0,0.12568146,0.10202025,0.09000959,0.06670638,0.31736326,0.2105911,0.10406536,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1131_0,0.13417013,0.11301124,0.09871873,0.07599288,0.31311578,0.2109605,0.10577332,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1132_0,0.117442325,0.09390613,0.07538144,0.047911163,0.2976828,0.15365948,0.0606099,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1133_0,0.1270436,0.100334674,0.06903657,0.047531683,0.21640095,0.124022365,0.055924036,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1134_0,0.11681854,0.096208125,0.06971155,0.04690154,0.27808362,0.1341795,0.057567764,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1135_0,0.13073131,0.10648881,0.08045261,0.064195044,0.1679454,0.1432551,0.07706928,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1136_0,0.14149259,0.11600055,0.09088951,0.07857019,0.19505766,0.102516845,0.079127155,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1137_0,0.13467976,0.108371854,0.08574844,0.058678605,0.3508316,0.13212508,0.057836328,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1138_0,0.123891875,0.09807773,0.06951338,0.04223711,0.21318533,0.10096332,0.041352756,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1139_0,0.12136703,0.096713185,0.07697865,0.049320377,0.36738035,0.1499866,0.0571003,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1140_0,0.11754491,0.09470904,0.068029,0.04834426,0.18154217,0.11182734,0.04852449,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1141_0,0.13152574,0.11194693,0.09747401,0.09183399,0.1871351,0.18498087,0.12055814,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1142_0,0.12356196,0.09938422,0.075762674,0.056838907,0.1667391,0.101314366,0.057731412,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1143_0,0.1177007,0.09462057,0.07025519,0.052511297,0.20225894,0.10160111,0.045708284,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1144_0,0.12500428,0.098220125,0.072855815,0.04895971,0.17644708,0.123554185,0.06623699,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1145_0,0.12677738,0.107439734,0.07800292,0.06293863,0.2727991,0.15833479,0.07824742,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1146_0,0.11930333,0.096143976,0.09003518,0.060625426,0.45928612,0.21965477,0.09270701,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1147_0,0.13395157,0.10311547,0.06909091,0.044522,0.13258833,0.07178012,0.035427395,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1148_0,0.13223085,0.104061455,0.069077775,0.047421865,0.22717932,0.112975314,0.04557292,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1149_0,0.12635736,0.101703405,0.06850388,0.049254403,0.1760338,0.079156585,0.039908145,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1150_0,0.12103945,0.09947695,0.077462316,0.06171056,0.22793235,0.14961228,0.07297835,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1151_0,0.12926444,0.101525925,0.06797231,0.04334674,0.16954345,0.07135734,0.033053868,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1152_0,0.12872744,0.10175215,0.075630546,0.052231006,0.25459313,0.120398164,0.057222486,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1153_0,0.11230996,0.08797912,0.062439993,0.039312407,0.17504385,0.08519481,0.038202852,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1154_0,0.119354695,0.09759609,0.07875667,0.051536042,0.37476522,0.18085876,0.07242743,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1155_0,0.12594399,0.10363084,0.09198821,0.07060858,0.39393547,0.20047103,0.09131315,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1156_0,0.14104351,0.11418025,0.09228756,0.07490943,0.23011975,0.13250369,0.07639026,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1157_0,0.12427415,0.103347704,0.095429845,0.06884161,0.4383086,0.21805759,0.09785821,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1158_0,0.13455018,0.105169296,0.07264824,0.04932923,0.14969209,0.07392879,0.033569884,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1159_0,0.13348284,0.1092823,0.09205398,0.06972815,0.2851827,0.17870608,0.09061883,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1160_0,0.14988783,0.13116316,0.11762322,0.11086488,0.23421085,0.19414894,0.13970307,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1161_0,0.13321312,0.112828195,0.09070851,0.067206934,0.34436682,0.15293348,0.06728854,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1162_0,0.1578663,0.14399435,0.14490317,0.14262664,0.30322295,0.2713744,0.18780193,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1163_0,0.12724899,0.09835828,0.0816388,0.051987,0.17821218,0.11951972,0.05793486,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1164_0,0.13594213,0.115397274,0.09892973,0.088676,0.3103131,0.24205673,0.12885761,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1165_0,0.12834544,0.10434528,0.081519864,0.062240228,0.3149266,0.17557478,0.08670611,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1166_0,0.13200094,0.105025955,0.07318866,0.04987258,0.23213471,0.12032833,0.052460343,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1167_0,0.12354535,0.09915665,0.08207599,0.05859154,0.33166054,0.18497929,0.07959936,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1168_0,0.13228783,0.10296802,0.07433775,0.05427029,0.20651746,0.11463475,0.065371774,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1169_0,0.13302825,0.107409626,0.09332816,0.06925585,0.27736497,0.15417293,0.085378006,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1170_0,0.13020703,0.1025379,0.078695826,0.06430229,0.26483437,0.16696194,0.08379072,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1171_0,0.12985472,0.104284465,0.082056865,0.057858203,0.25910282,0.13605878,0.057514906,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1172_0,0.12986925,0.10861979,0.0949129,0.08371803,0.27977377,0.23220319,0.1284384,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1173_0,0.14163722,0.11375084,0.08673109,0.06866894,0.15832378,0.09371016,0.056848098,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
