"","var","code","label","whereClause"
"393","lc2_spec","'B37B'","'Hops (Humulus lupulus)'",NA
"394","lc2_spec","'B37C'","'Medicinal plants (see C3)'",NA
"395","lc2_spec","'B37D'","'Spices and aromatic plants (see C3)'",NA
"396","lc2_spec","'B37E'","'Sugar cane (Saccharum officinarum)'",NA
"397","lc2_spec","'B37F'","'Other non permanent industrial crops not specified elsewhere'",NA
"398","lc2_spec","'B43A'","'Brassicas'",NA
"399","lc2_spec","'B43B'","'Leaf and stalked vegetables other than brassicas (see C3)'",NA
"400","lc2_spec","'B43C'","'Leguminous vegetables, incl. production for tins'",NA
"401","lc2_spec","'B43D'","'roots-bulbs-tubers'",NA
"402","lc2_spec","'B43E'","'Vegetables cultivated for fruit other than tomatoes'",NA
"403","lc2_spec","'B43F'","'Cultivated mushrooms'",NA
"404","lc2_spec","'B43G'","'Wild products (e.g.truffle, water chesnut)'",NA
"405","lc2_spec","'B43H'","'Other fresh vegetables not specified elsewhere'",NA
"406","lc2_spec","'B53A'","'Sainfoin (Onobrychis viciifolia Scop.)'",NA
"407","lc2_spec","'B53B'","'Sweet clover or Trefoil (Lotus corniculatus L.)'",NA
"408","lc2_spec","'B53C'","'Chickling vetch (Lathyrus sativus)'",NA
"409","lc2_spec","'B53D'","'Black medick (Medicago lupulina L.)'",NA
"410","lc2_spec","'B53E'","'Melilot (Melilotus alba Lam.)'",NA
"411","lc2_spec","'B53F'","'Serradella (Ornithopus sativus)'",NA
"412","lc2_spec","'B53G'","'Fenugreek (Trigonella foenum-graecum)'",NA
"413","lc2_spec","'B53H'","'Sulla (Hedysarium coronarium)'",NA
"414","lc2_spec","'B53I'","'Sweet lupins (Lupinus albus, Lupinus angustifolius, Lupinus luteus)'",NA
"415","lc2_spec","'B53J'","'California bluebell (Phacelia tanacetifolia)'",NA
"416","lc2_spec","'B53K'","'Other leguminous and mixtures for foddernot specified elsewhere'",NA
"417","lc2_spec","'B75A'","'Apricot (Prunus armeniaca)'",NA
"418","lc2_spec","'B75B'","'Cornel (Cornus mas)'",NA
"419","lc2_spec","'B75C'","'Figs (Ficus carica)'",NA
"420","lc2_spec","'B75D'","'Juneberry (Amelanchier vulgaris)'",NA
"421","lc2_spec","'B75E'","'Kiwi (Actinidia chinensis)'",NA
"422","lc2_spec","'B75F'","'Loquat (Eriobotrya japonica)'",NA
"423","lc2_spec","'B75G'","'Medlar (Mespilus germanica)'",NA
"424","lc2_spec","'B75H'","'Mirabellas (Prunus insititia var. syriaca)'",NA
"425","lc2_spec","'B75I'","'Peach, nectarine and platerine (Prunus persica; Amygdalus persica;Persica laevis)'",NA
"426","lc2_spec","'B75J'","'Persimons (Diospyros kaki)'",NA
"427","lc2_spec","'B75K'","'Plums (Prunus domestica)'",NA
"428","lc2_spec","'B75L'","'Pomegranates (Punica granatum)'",NA
"429","lc2_spec","'B75M'","'Oleaster (Eleagnus sp.)'",NA
"430","lc2_spec","'B75N'","'Quinces (Cydonia oblonga)'",NA
"431","lc2_spec","'B75O'","'Sloes (Prunus spinosa)'",NA
"432","lc2_spec","'B75P'","'Small fruits and berries (see C3)'",NA
"433","lc2_spec","'B75Q'","'Tropical fruits (see C3)'",NA
"434","lc2_spec","'B75R'","'Other fruit trees and berries not specified elsewhere'",NA
"435","lc2_spec","'B77A'","'Bergamot (Citrus bergamia)'",NA
"436","lc2_spec","'B77B'","'Citron (Citrus. medica var. cedrata)'",NA
"437","lc2_spec","'B77C'","'Grapefruit and pomelo (Citrus maxima, C. grandis, C. paradisea)'",NA
"438","lc2_spec","'B77D'","'Lemons (Citrus limon)'",NA
"439","lc2_spec","'B77E'","'Limes (Citrus aurantifolia, Citrus limetta)'",NA
"440","lc2_spec","'B77F'","'Satsumas (Citrus unshiu)'",NA
"441","lc2_spec","'B77G'","'Mandarines (Citrus deliciosa, C. nobilis)'",NA
"442","lc2_spec","'B77H'","'Clementines (C. clementina)'",NA
"443","lc2_spec","'B77I'","'Kumquats (Fortunella spp.)'",NA
"444","lc2_spec","'B77J'","'Citrus orchards'",NA
"445","lc2_spec","'B77K'","'Other citrus fruit not specified elsewhere'",NA
"446","lc2_spec","'B83A'","'Horticultural nurseries'",NA
"447","lc2_spec","'B83B'","'Vine and root-stock nurseries'",NA
"448","lc2_spec","'B83C'","'Fruit trees nurseries'",NA
"449","lc2_spec","'B83D'","'Ornamental plants nurseries'",NA
"450","lc2_spec","'B83E'","'Trees and bushes nurseries'",NA
"451","lc2_spec","'B83F'","'Forest tree nurseries'",NA
"452","lc2_spec","'B83G'","'Other, non-specialized nurseries'",NA
"453","lc2_spec","'B84A'","'Reeds (when cultivated and not natural)'",NA
"454","lc2_spec","'B84B'","'Other plants for plaiting (osier, rushes, rattans)'",NA
"455","lc2_spec","'B84C'","'Coffee'",NA
"456","lc2_spec","'B84D'","'Tea'",NA
"457","lc2_spec","'B84E'","'Other industrial plants for beverages (cocoa, mate)'",NA
"458","lc2_spec","'B84F'","'Industrial plants for oil (coconut, palm)'",NA
"459","lc2_spec","'B84G'","'Permanent aromatic plants (see doc. C3)'",NA
"460","lc2_spec","'B84H'","'Permanent textile plants (abaca, agave, kapok, etc.)'",NA
"461","lc2_spec","'B84I'","'Plants for rubber and tanin (see doc. C3)'",NA
"462","lc2_spec","'B84J'","'Rose trees cultivated for rose-oil production (not as ornamental plants)'",NA
"463","lc2_spec","'B84K'","'Other permanent industrial crops (see doc. C3)'",NA
"464","lc2_spec","'B84L'","'Miscanthus'",NA
"465","lc2_spec","'B84M'","'Willow'",NA
"466","lc2_spec","'C101'","'Broadleaved woodland - Boreal forest'",NA
"467","lc2_spec","'C102'","'Broadleaved woodland - Hemiboreal forest and nemoral coniferous forest and mixed broadleaved-coniferous forest'",NA
"468","lc2_spec","'C103'","'Broadleaved woodland - Alpine coniferous forest'",NA
"469","lc2_spec","'C104'","'Broadleaved woodland - Acidophilous oak and oak-birch forest'",NA
"470","lc2_spec","'C105'","'Broadleaved woodland - Mesophytic deciduous forest'",NA
"471","lc2_spec","'C106'","'Broadleaved woodland - Beech forest'",NA
"472","lc2_spec","'C107'","'Broadleaved woodland - Mountainous beech forest'",NA
"473","lc2_spec","'C108'","'Broadleaved woodland - Thermophilous deciduous forest'",NA
"474","lc2_spec","'C109'","'Broadleaved woodland - Broadleaved evergreen forest'",NA
"475","lc2_spec","'C10A'","'Broadleaved woodland - Coniferous forest of the Mediterranean region'",NA
"476","lc2_spec","'C10B'","'Broadleaved woodland - Mire and swamp forests'",NA
"477","lc2_spec","'C10C'","'Broadleaved woodland - Floodplain forest'",NA
"478","lc2_spec","'C10D'","'Broadleaved woodland - Non-riverine alder, birch or aspen forest'",NA
"479","lc2_spec","'C10E'","'Broadleaved woodland - Exotic forest'",NA
"480","lc2_spec","'C10Z'","'Broadleaved woodland - Unknown'",NA
"481","lc2_spec","'C211'","'Spruce dominated coniferous woodland - Boreal forest'",NA
"482","lc2_spec","'C212'","'Spruce dominated coniferous woodland - Hemiboreal forest and nemoral coniferous forest and mixed broadleaved-coniferous forest'",NA
"483","lc2_spec","'C213'","'Spruce dominated coniferous woodland - Alpine coniferous forest'",NA
"484","lc2_spec","'C214'","'Spruce dominated coniferous woodland - Acidophilous oak and oak-birch forest'",NA
"485","lc2_spec","'C215'","'Spruce dominated coniferous woodland - Mesophytic deciduous forest'",NA
"486","lc2_spec","'C216'","'Spruce dominated coniferous woodland - Beech forest'",NA
"487","lc2_spec","'C217'","'Spruce dominated coniferous woodland - Mountainous beech forest'",NA
"488","lc2_spec","'C218'","'Spruce dominated coniferous woodland - Thermophilous deciduous forest'",NA
"489","lc2_spec","'C219'","'Spruce dominated coniferous woodland - Broadleaved evergreen forest'",NA
"490","lc2_spec","'C21A'","'Spruce dominated coniferous woodland - Coniferous forest of the Mediterranean region'",NA
"491","lc2_spec","'C21B'","'Spruce dominated coniferous woodland - Mire and swamp forests'",NA
"492","lc2_spec","'C21E'","'Spruce dominated coniferous woodland - Exotic forest'",NA
"493","lc2_spec","'C221'","'Pine dominated coniferous woodland - Boreal forest'",NA
"494","lc2_spec","'C222'","'Pine dominated coniferous woodland - Hemiboreal forest and nemoral coniferous forest and mixed broadleaved-coniferous forest'",NA
"495","lc2_spec","'C223'","'Pine dominated coniferous woodland - Alpine coniferous forest'",NA
"496","lc2_spec","'C224'","'Pine dominated coniferous woodland - Acidophilous oak and oak-birch forest'",NA
"497","lc2_spec","'C225'","'Pine dominated coniferous woodland - Mesophytic deciduous forest'",NA
"498","lc2_spec","'C226'","'Pine dominated coniferous woodland - Beech forest'",NA
"499","lc2_spec","'C227'","'Pine dominated coniferous woodland - Mountainous beech forest'",NA
"500","lc2_spec","'C228'","'Pine dominated coniferous woodland - Thermophilous deciduous forest'",NA
"501","lc2_spec","'C229'","'Pine dominated coniferous woodland - Broadleaved evergreen forest'",NA
"502","lc2_spec","'C22A'","'Pine dominated coniferous woodland - Coniferous forest of the Mediterranean region'",NA
"503","lc2_spec","'C22B'","'Pine dominated coniferous woodland - Mire and swamp forests'",NA
"504","lc2_spec","'C22C'","'Pine dominated coniferous woodland - Floodplain forest'",NA
"505","lc2_spec","'C22D'","'Pine dominated coniferous woodland - Non-riverine alder, birch or aspen forest'",NA
"506","lc2_spec","'C22E'","'Pine dominated coniferous woodland - Exotic forest'",NA
"507","lc2_spec","'C231'","'Other coniferous woodland - Boreal forest'",NA
"508","lc2_spec","'C232'","'Other coniferous woodland - Hemiboreal forest and nemoral coniferous forest and mixed broadleaved-coniferous forest'",NA
"509","lc2_spec","'C233'","'Other coniferous woodland - Alpine coniferous forest'",NA
"510","lc2_spec","'C234'","'Other coniferous woodland - Acidophilous oak and oak-birch forest'",NA
"511","lc2_spec","'C235'","'Other coniferous woodland - Mesophytic deciduous forest'",NA
"512","lc2_spec","'C237'","'Other coniferous woodland - Mountainous beech forest'",NA
"513","lc2_spec","'C238'","'Other coniferous woodland - Thermophilous deciduous forest'",NA
"514","lc2_spec","'C23A'","'Other coniferous woodland - Coniferous forest of the Mediterranean region'",NA
"515","lc2_spec","'C23B'","'Other coniferous woodland - Mire and swamp forests'",NA
"516","lc2_spec","'C23C'","'Other coniferous woodland - Floodplain forest'",NA
"517","lc2_spec","'C23E'","'Other coniferous woodland - Exotic forest'",NA
"518","lc2_spec","'C311'","'Spruce dominated mixed woodland - Boreal forest'",NA
"519","lc2_spec","'C312'","'Spruce dominated mixed woodland - Hemiboreal forest and nemoral coniferous forest and mixed broadleaved-coniferous forest'",NA
"520","lc2_spec","'C313'","'Spruce dominated mixed woodland - Alpine coniferous forest'",NA
"521","lc2_spec","'C314'","'Spruce dominated mixed woodland - Acidophilous oak and oak-birch forest'",NA
"522","lc2_spec","'C315'","'Spruce dominated mixed woodland - Mesophytic deciduous forest'",NA
"523","lc2_spec","'C316'","'Spruce dominated mixed woodland - Beech forest'",NA
"524","lc2_spec","'C317'","'Spruce dominated mixed woodland - Mountainous beech forest'",NA
"525","lc2_spec","'C318'","'Spruce dominated mixed woodland - Thermophilous deciduous forest'",NA
"526","lc2_spec","'C319'","'Spruce dominated mixed woodland - Broadleaved evergreen forest'",NA
"527","lc2_spec","'C31A'","'Spruce dominated mixed woodland - Coniferous forest of the Mediterranean region'",NA
"528","lc2_spec","'C31B'","'Spruce dominated mixed woodland - Mire and swamp forests'",NA
"529","lc2_spec","'C31C'","'Spruce dominated mixed woodland - Floodplain forest'",NA
"530","lc2_spec","'C31D'","'Spruce dominated mixed woodland - Non-riverine alder, birch or aspen forest'",NA
"531","lc2_spec","'C31E'","'Spruce dominated mixed woodland - Exotic forest'",NA
"532","lc2_spec","'C321'","'Pine dominated mixed woodland - Boreal forest'",NA
"533","lc2_spec","'C322'","'Pine dominated mixed woodland - Hemiboreal forest and nemoral coniferous forest and mixed broadleaved-coniferous forest'",NA
"534","lc2_spec","'C323'","'Pine dominated mixed woodland - Alpine coniferous forest'",NA
"535","lc2_spec","'C324'","'Pine dominated mixed woodland - Acidophilous oak and oak-birch forest'",NA
"536","lc2_spec","'C325'","'Pine dominated mixed woodland - Mesophytic deciduous forest'",NA
"537","lc2_spec","'C326'","'Pine dominated mixed woodland - Beech forest'",NA
"538","lc2_spec","'C327'","'Pine dominated mixed woodland - Mountainous beech forest'",NA
"539","lc2_spec","'C328'","'Pine dominated mixed woodland - Thermophilous deciduous forest'",NA
"540","lc2_spec","'C329'","'Pine dominated mixed woodland - Broadleaved evergreen forest'",NA
"541","lc2_spec","'C32A'","'Pine dominated mixed woodland - Coniferous forest of the Mediterranean region'",NA
"542","lc2_spec","'C32B'","'Pine dominated mixed woodland - Mire and swamp forests'",NA
"543","lc2_spec","'C32C'","'Pine dominated mixed woodland - Floodplain forest'",NA
"544","lc2_spec","'C32D'","'Pine dominated mixed woodland - Non-riverine alder, birch or aspen forest'",NA
"545","lc2_spec","'C32E'","'Pine dominated mixed woodland - Exotic forest'",NA
"546","lc2_spec","'C331'","'Other mixed woodland - Boreal forest'",NA
"547","lc2_spec","'C332'","'Other mixed woodland - Hemiboreal forest and nemoral coniferous forest and mixed broadleaved-coniferous forest'",NA
"548","lc2_spec","'C333'","'Other mixed woodland - Alpine coniferous forest'",NA
"549","lc2_spec","'C334'","'Other mixed woodland - Acidophilous oak and oak-birch forest'",NA
"550","lc2_spec","'C335'","'Other mixed woodland - Mesophytic deciduous forest'",NA
"551","lc2_spec","'C336'","'Other mixed woodland - Beech forest'",NA
"552","lc2_spec","'C337'","'Other mixed woodland - Mountainous beech forest'",NA
"553","lc2_spec","'C338'","'Other mixed woodland - Thermophilous deciduous forest'",NA
"554","lc2_spec","'C339'","'Other mixed woodland - Broadleaved evergreen forest'",NA
"555","lc2_spec","'C33A'","'Other mixed woodland - Coniferous forest of the Mediterranean region'",NA
"556","lc2_spec","'C33B'","'Other mixed woodland - Mire and swamp forests'",NA
"557","lc2_spec","'C33C'","'Other mixed woodland - Floodplain forest'",NA
"558","lc2_spec","'C33D'","'Other mixed woodland - Non-riverine alder, birch or aspen forest'",NA
"559","lc2_spec","'C33E'","'Other mixed woodland - Exotic forest'",NA
"560","lc2_spec","'8'","'Not relevant'",NA
"561","lu1","'U111'","'Agriculture (excluding fallow land and kitchen gardens)'",NA
"562","lu1","'U112'","'Fallow land'",NA
"563","lu1","'U113'","'Kitchen garden'",NA
"564","lu1","'U120'","'Forestry'",NA
"565","lu1","'U130'","'Aquaculture and fishing'",NA
"566","lu1","'U140'","'Mining and quarrying'",NA
"567","lu1","'U150'","'Other primary production'",NA
"568","lu1","'U210'","'Energy production'",NA
"569","lu1","'U221'","'Manufacturing of food, beverages and tobacco products'",NA
"570","lu1","'U222'","'Manufacturing of textile products'",NA
"571","lu1","'U223'","'Coal, oil and metal processing'",NA
"572","lu1","'U224'","'Production of non-metal mineral goods'",NA
"573","lu1","'U225'","'Chemical and allied industries and manufacturing'",NA
"574","lu1","'U226'","'Machinery and equipment'",NA
"575","lu1","'U227'","'Wood based products'",NA
"576","lu1","'U228'","'Printing and reproduction'",NA
"577","lu1","'U311'","'Railway transport'",NA
"578","lu1","'U312'","'Road transport'",NA
"579","lu1","'U313'","'Water transport'",NA
"580","lu1","'U314'","'Air transport'",NA
"581","lu1","'U315'","'Transport via pipelines'",NA
"582","lu1","'U316'","'Telecommunication'",NA
"583","lu1","'U317'","'Logistics and storage'",NA
"584","lu1","'U318'","'Protection infrastructures'",NA
"585","lu1","'U319'","'Electricity, gas and thermal power distribution'",NA
"586","lu1","'U321'","'Water supply and treatment'",NA
"587","lu1","'U322'","'Waste treatment'",NA
"588","lu1","'U330'","'Construction'",NA
"589","lu1","'U340'","'Commerce, financial, professional and information services'",NA
"590","lu1","'U341'","'Commerce'",NA
"591","lu1","'U342'","'Financial, professional and information services'",NA
"592","lu1","'U350'","'Community services'",NA
"593","lu1","'U361'","'Amenities, museums, leisure'",NA
"594","lu1","'U362'","'Sport'",NA
"595","lu1","'U370'","'Residential'",NA
"596","lu1","'U410'","'Abandoned areas'",NA
"597","lu1","'U411'","'Abandoned industrial areas'",NA
"598","lu1","'U414'","'Abandoned residential areas'",NA
"599","lu1","'U420'","'Semi-natural and natural areas not in use'",NA
"600","lu1","'8'","'Not relevant'",NA
"601","lu2","'U111'","'Agriculture (excluding fallow land and kitchen gardens)'",NA
"602","lu2","'U112'","'Fallow land'",NA
"603","lu2","'U113'","'Kitchen garden'",NA
"604","lu2","'U120'","'Forestry'",NA
"605","lu2","'U130'","'Aquaculture and fishing'",NA
"606","lu2","'U140'","'Mining and quarrying'",NA
"607","lu2","'U150'","'Other primary production'",NA
"608","lu2","'U210'","'Energy production'",NA
"609","lu2","'U221'","'Manufacturing of food, beverages and tobacco products'",NA
"610","lu2","'U222'","'Manufacturing of textile products'",NA
"611","lu2","'U223'","'Coal, oil and metal processing'",NA
"612","lu2","'U224'","'Production of non-metal mineral goods'",NA
"613","lu2","'U225'","'Chemical and allied industries and manufacturing'",NA
"614","lu2","'U226'","'Machinery and equipment'",NA
"615","lu2","'U227'","'Wood based products'",NA
"616","lu2","'U228'","'Printing and reproduction'",NA
"617","lu2","'U311'","'Railway transport'",NA
"618","lu2","'U312'","'Road transport'",NA
"619","lu2","'U313'","'Water transport'",NA
"620","lu2","'U314'","'Air transport'",NA
"621","lu2","'U315'","'Transport via pipelines'",NA
"622","lu2","'U316'","'Telecommunication'",NA
"623","lu2","'U317'","'Logistics and storage'",NA
"624","lu2","'U318'","'Protection infrastructures'",NA
"625","lu2","'U319'","'Electricity, gas and thermal power distribution'",NA
"626","lu2","'U321'","'Water supply and treatment'",NA
"627","lu2","'U322'","'Waste treatment'",NA
"628","lu2","'U330'","'Construction'",NA
"629","lu2","'U340'","'Commerce, financial, professional and information services'",NA
"630","lu2","'U341'","'Commerce'",NA
"631","lu2","'U342'","'Financial, professional and information services'",NA
"632","lu2","'U350'","'Community services'",NA
"633","lu2","'U361'","'Amenities, museums, leisure'",NA
"634","lu2","'U362'","'Sport'",NA
"635","lu2","'U370'","'Residential'",NA
"636","lu2","'U410'","'Abandoned areas'",NA
"637","lu2","'U411'","'Abandoned industrial areas'",NA
"638","lu2","'U414'","'Abandoned residential areas'",NA
"639","lu2","'U420'","'Semi-natural and natural areas not in use'",NA
"640","lu2","'8'","'Not relevant'",NA
"641","lu1_type","'U221L'","'Manufacture of food beverages or tobacco products (light end)'",NA
"642","lu1_type","'U222R'","'Manufacturing of textile products (raw)'",NA
"643","lu1_type","'U222L'","'Manufacturing of textile products (light end)'",NA
"644","lu1_type","'U223R'","'Coal, oil and metal processing (raw)'",NA
"645","lu1_type","'U223H'","'Coal, oil and metal processing (heavy end)'",NA
"646","lu1_type","'U224R'","'Production of non-metal mineral goods (raw)'",NA
"647","lu1_type","'U225R'","'Chemical and allied industries and manufacturing (raw)'",NA
"648","lu1_type","'U225L'","'Chemical and allied industries and manufacturing (light end)'",NA
"649","lu1_type","'U226L'","'Machinery and equipment (light end)'",NA
"650","lu1_type","'U226H'","'Machinery and equipment (heavy end)'",NA
"651","lu1_type","'U227R'","'Wood based products (raw)'",NA
"652","lu1_type","'U228L'","'Printing and reproduction (light end)'",NA
"653","lu1_type","'U315O'","'Transport of other material via pipelines'",NA
"654","lu1_type","'U315W'","'Transport of water via pipelines'",NA
"655","lu1_type","'8'","'Not relevant'",NA
"656","lu2_type","'U221L'","'Manufacture of food beverages or tobacco products (light end)'",NA
"657","lu2_type","'U222R'","'Manufacturing of textile products (raw)'",NA
"658","lu2_type","'U222L'","'Manufacturing of textile products (light end)'",NA
"659","lu2_type","'U223R'","'Coal, oil and metal processing (raw)'",NA
"660","lu2_type","'U223H'","'Coal, oil and metal processing (heavy end)'",NA
"661","lu2_type","'U224R'","'Production of non-metal mineral goods (raw)'",NA
"662","lu2_type","'U225R'","'Chemical and allied industries and manufacturing (raw)'",NA
"663","lu2_type","'U225L'","'Chemical and allied industries and manufacturing (light end)'",NA
"664","lu2_type","'U226L'","'Machinery and equipment (light end)'",NA
"665","lu2_type","'U226H'","'Machinery and equipment (heavy end)'",NA
"666","lu2_type","'U227R'","'Wood based products (raw)'",NA
"667","lu2_type","'U228L'","'Printing and reproduction (light end)'",NA
"668","lu2_type","'U315O'","'Transport of other material via pipelines'",NA
"669","lu2_type","'U315W'","'Transport of water via pipelines'",NA
"670","lu2_type","'8'","'Not relevant'",NA
"671","obs_type","'1'","'In situ < 100 m'",NA
"672","obs_type","'2'","'In situ > 100 m'",NA
"673","obs_type","'3'","'In situ PI'",NA
"674","obs_type","'4'","'In situ PI not possible'",NA
"675","obs_type","'8'","'Marine sea'",NA
"676","obs_type","'5'","'Out of national territory'",NA
"677","obs_type","'7'","'In office PI'",NA
"678","gps_proj","'1'","'WGS84'",NA
"679","gps_proj","'2'","'No GPS signal'",NA
"680","gps_proj","'8'","'Not relevant'",NA
"681","gps_ew","'1'","'East'",NA
"682","gps_ew","'2'","'West'",NA
"683","gps_ew","'8'","'Not relevant'",NA
"684","obs_direct","'8'","'Not relevant'",NA
"685","obs_direct","'1'","'On the point'",NA
"686","obs_direct","'2'","'Look to the North'",NA
"687","obs_direct","'3'","'Look to the East'",NA
"688","lc1_perc","'1'","'< 10 %'",NA
"689","lc1_perc","'2'","'10 - 25 %'",NA
"690","lc1_perc","'3'","'25 - 50 %'",NA
"691","lc1_perc","'4'","'50 - 75 %'",NA
"692","lc1_perc","'5'","'> 75 %'",NA
"693","lc1_perc","'8'","'Not relevant'",NA
"694","lc2_perc","'1'","'< 10 %'",NA
"695","lc2_perc","'2'","'10 - 25 %'",NA
"696","lc2_perc","'3'","'25 - 50 %'",NA
"697","lc2_perc","'4'","'50 - 75 %'",NA
"698","lc2_perc","'5'","'> 75 %'",NA
"699","lc2_perc","'8'","'Not relevant'",NA
"700","obs_radius","'1'","1.5",NA
"701","obs_radius","'2'","20",NA
"702","obs_radius","'8'","Null",NA
"703","lu1_perc","'1'","'< 5 %'",NA
"704","lu1_perc","'2'","'5 - 10 %'",NA
"705","lu1_perc","'3'","'10 - 25 %'",NA
"706","lu1_perc","'4'","'25 - 50 %'",NA
"707","lu1_perc","'5'","'50 - 75 %'",NA
"708","lu1_perc","'6'","'75 - 90 %'",NA
"709","lu1_perc","'7'","'> 90 %'",NA
"710","lu1_perc","'8'","'Not relevant'",NA
"711","lu2_perc","'1'","'< 5 %'",NA
"712","lu2_perc","'2'","'5 - 10 %'",NA
"713","lu2_perc","'3'","'10 - 25 %'",NA
"714","lu2_perc","'4'","'25 - 50 %'",NA
"715","lu2_perc","'5'","'50 - 75 %'",NA
"716","lu2_perc","'6'","'75 - 90 %'",NA
"717","lu2_perc","'7'","'> 90 %'",NA
"718","lu2_perc","'8'","'Not relevant'",NA
"719","parcel_area_ha","'1'","'< 0.5 ha'",NA
"720","parcel_area_ha","'2'","'0.5 - 1 ha'",NA
"721","parcel_area_ha","'3'","'1 - 10 ha'",NA
"722","parcel_area_ha","'4'","'> 10 ha'",NA
"723","parcel_area_ha","'8'","'Not relevant'",NA
"724","tree_height_survey","'1'","'< 5 m'",NA
"725","tree_height_survey","'2'","'> 5 m'",NA
"726","tree_height_survey","'8'","'Not relevant'",NA
"727","tree_height_survey","'255'","'Not identifiable'",NA
"728","tree_height_maturity","'1'","'< 5 m'",NA
"729","tree_height_maturity","'2'","'> 5 m'",NA
"730","tree_height_maturity","'8'","'Not relevant'",NA
"731","tree_height_maturity","'255'","'Not identifiable'",NA
"732","feature_width","'1'","'< 20 m'",NA
"733","feature_width","'2'","'> 20 m'",NA
"734","feature_width","'8'","'Not relevant'",NA
"735","feature_width","'255'","'Not identifiable'",NA
"736","grazing","'1'","'Signs of grazing'",NA
"737","grazing","'2'","'No signs of grazing'",NA
"738","grazing","'8'","'Not relevant'",NA
"739","lc_lu_special_remark","'1'","'Harvested field'",NA
"740","lc_lu_special_remark","'2'","'Tilled/Sowed'",NA
"741","lc_lu_special_remark","'3'","'Clear cut'",NA
"742","lc_lu_special_remark","'4'","'Burnt area'",NA
"743","lc_lu_special_remark","'5'","'Fire break'",NA
"744","lc_lu_special_remark","'6'","'Nursery'",NA
"745","lc_lu_special_remark","'8'","'Temporary dry'",NA
"746","lc_lu_special_remark","'9'","'Temporary flooded'",NA
"747","lc_lu_special_remark","'10'","'No remark'",NA
"748","lc_lu_special_remark","'88'","'Not relevant'",NA
"749","special_status","'1'","'Protected'",NA
"750","special_status","'2'","'Hunting'",NA
"751","special_status","'3'","'Protected and hunting'",NA
"752","special_status","'4'","'No special status'",NA
"753","special_status","'8'","'Not relevant'",NA
"754","wm","'1'","'Irrigation'",NA
"755","wm","'2'","'Potential irrigation'",NA
"756","wm","'3'","'Drainage'",NA
"757","wm","'4'","'Irrigation and drainage'",NA
"758","wm","'5'","'No visible water management'",NA
"759","wm","'8'","'Not relevant'",NA
"760","wm_source","'1'","'Well'",NA
"761","wm_source","'2'","'Pond/Lake/Reservoir'",NA
"762","wm_source","'3'","'Stream/Canal/Ditch'",NA
"763","wm_source","'4'","'Lagoon/Wastewater'",NA
"764","wm_source","'5'","'Other/Not Identifiable'",NA
"765","wm_source","'8'","'Not relevant'",NA
"766","wm_type","'1'","'Gravity'",NA
"767","wm_type","'2'","'Pressure: Sprinkle irrigation'",NA
"768","wm_type","'3'","'Pressure: Micro-irrigation'",NA
"769","wm_type","'4'","'Gravity/Pressure'",NA
"770","wm_type","'5'","'Not Identifiable'",NA
"771","wm_type","'8'","'Not relevant'",NA
"772","wm_delivery","'1'","'Canal'",NA
"773","wm_delivery","'2'","'Ditch'",NA
"774","wm_delivery","'3'","'Pipeline'",NA
"775","wm_delivery","'4'","'Other/Non identifiable'",NA
"776","wm_delivery","'8'","'Not relevant'",NA
"777","soil_taken","'1'","'Yes'",NA
"778","soil_taken","'2'","'Not possible'",NA
"779","soil_taken","'3'","'No, already taken'",NA
"780","soil_taken","'4'","'No sample required'",NA
"781","soil_taken","'8'","'Not relevant'",NA
"782","lndmng_plough","'8'","'Not relevant'",NA
"783","lndmng_plough","'1'","'Yes'",NA
"784","lndmng_plough","'2'","'No'",NA
"785","soil_crop","'8'","'Not relevant'",NA
"786","soil_crop","'1'","'< 10 %'",NA
"787","soil_crop","'2'","'10 - 25 %'",NA
"788","soil_crop","'3'","'25 - 50 %'",NA
"789","soil_crop","'4'","'> 50 %'",NA
"790","soil_stones_perc","'8'","'Not relevant'",NA
"791","soil_stones_perc","'1'","'< 10 %'",NA
"792","soil_stones_perc","'2'","'10 - 25 %'",NA
"793","soil_stones_perc","'3'","'25 - 50 %'",NA
"794","soil_stones_perc","'4'","'> 50 %'",NA
"795","photo_point","'1'","'Photo taken'",NA
"796","photo_point","'2'","'Photo not taken'",NA
"797","photo_point","'8'","'Not relevant'",NA
"798","photo_east","'1'","'Photo taken'",NA
"799","photo_east","'2'","'Photo not taken'",NA
"800","photo_east","'8'","'Not relevant'",NA
"801","photo_west","'1'","'Photo taken'",NA
"802","photo_west","'2'","'Photo not taken'",NA
"803","photo_west","'8'","'Not relevant'",NA
"804","photo_south","'1'","'Photo taken'",NA
"805","photo_south","'2'","'Photo not taken'",NA
"806","photo_south","'8'","'Not relevant'",NA
"807","photo_north","'1'","'Photo taken'",NA
"808","photo_north","'2'","'Photo not taken'",NA
"809","photo_north","'8'","'Not relevant'",NA
